text_id;text_en;label
ditlantas polda sumbar sekarang terap tilang elektronik upa etle mobile guna kamera hand held jadi tugas sekarang laku giat tilang para langgar lalu lintas kapan saja jadi ayo guna jalan lebih tertib;ditlantas west sumatra regional police is now absorbed by upa etle mobile electronic ticket for hand held camera so the task is now selling traffic ticketing at any time so let's go to the more orderly road;1
perintah kapolri ada tilang manual korlantas siap maksimal peran etle semua polda;the national police chief's order there is a manual ticket for the korlantas ready for the maximum role of all polda;1
maksimal etle mobile korlantas siaga personel jalan;maximum etle mobile korlantas standby street personnel;0
halo sobat polri nih info putar etle electronic traffic law enforcement simak mari cipta jawa timur tertib lalu lintas stop celaka lalu lintas selamat manusia;hello friend polri here is info on ethle electronic traffic law enforcement, see cipta east java in order for traffic to stop human traffic;0
etle mobile benar milik fungsi sama etle biasa rekam bagai langgar laku guna kendara motor;etle mobile true belongs to the same function etle record like a lakar lakar for motorcycle kendara;1
ive just posted a new blog bhabinkamtibmas desa siang sosialisasi etle;ive just posted a new blog bhabinkamtibmas village afternoon socialization etle;1
bukan takut tilang wanita palu malah santai foto selfie kamera etle;not afraid of a hammer woman's ticket, even relaxing selfie photo etle;1
polisi sedang laku tilang elektronik respons motor bikin netizen ngakak;the police are selling electronic tickets for motorcycle responses to make netizens laugh;1
guru besar ui puji instruksi kapolri soal tilang elektronik cegah pungli;ui professor praise the national police chief instructions about electronic ticket prevent extortion;0
polda metro jaya resmi luncur etle mobile;polda metro jaya official luncur eth mobile;0
kabag log sama kasi was cek kontrol kerja etle kabag log sama kasi was polres lubuklinggau laksana kece kerja etle kota lubuklinggau;head of log and head of kasi was check work control etle kabag log and head of kasi was lubuklinggau police;0
hasil foto dua jenis kamera etle akan jadi barang bukti kirim sama surat konfirmasi tilang alamat milik kendara dasar pelat nomor surat konfirmasi tilang tidak kirim laku langgar milik kendara;photos of two types of etle cameras will be evidence of sending the same ticket confirmation letter owned by kendara basic plate number of ticket confirmation letter not send seli lakar obed by kendara;0
polda metro jaya luncur etle mobile pekan depan;polda metro jaya luncur ether mobile next week;0
halo sobat polri nih info putar etle electronic traffic law enforcement simak mari cipta jawa timur tertib lalu lintas stop celaka lalu lintas selamat manusia;hello friend polri here is info on ethle electronic traffic law enforcement, see cipta east java in order for traffic to stop human traffic;0
khusus etle jl teuku umar imam bonjol simpang buagan laksana tindak hukum sejak bulan februari ayo budaya tertib berlalulintas;specifically etle jl teuku umar imam bonjol simpang buagan like a legal action since february come on an orderly culture of traffic;1
patel sivay koi vote nhi aapvanu bjp ne km modi no ehsan e patel pr etle to kai bol nai skta sardar patel stadium nu nam hatavi didhu sardar patel airport badli ne adan kri nakhyu cm ne dhkko gadi mathi utari didho pn su kri ske majbur e public;patel sivay koi vote nhi aapvanu bjp ne km modi no ehsan e patel pr etle to kai bol nai skta sardar patel nu nam hatavi stadium;0
guna etle bijak kapolri dapat apresiasi komisionerkompolnas;for the wise etle of the national police chief, i can appreciate the commissioner of the national education commissioner;1
mandek ng prapatan sibedug tak kiro ono kilat jebul jek foto etilang;stagnant ng prapatan sibedug tak kiro ono lightning jebul jek photo ethilang;0
hari selasa tanggal desember pukul wib tempat ruang podcast prosatu kejaksaaan negeri batu laksana giat latih fitur baru sistem aplikasi etilang jaksa tahun sama pusat data statistik kriminal teknologi;tuesday december at wib the place of the podcast room prosatu prosecutor's state batu state, like an active training for the new features of the etilang prosecutor's application system with the criminal criminal statistics center;-1
news update guna kamera baik statis maupun mobile buat langgar lebih awas kendara dapat elak atas langgar laku;news update for cameras both static and mobile for violating more alert vehicle can be evaded by the lakar lakar;1
dit lantas polda bengkulu pasang kamera etle kota bengkulu lokasi;bengkulu polda dit lantas install bengkulu city etle camera location;0
data gar lantas guna hp kendara tercapture kamera etle;data gar then for hp kendara is captured by etle camera;0
luncur etle mobile polda metro jaya;luncur etle mobile polda metro jaya;0
pataka sosialisasi etle akp kasat lantas damping kanit personil pataka sat lantas banyuasin;pataka socialization etle akp kasat lantas damping kanit personnel pataka sat lantas banyuasin;0
hai sobat polri tahu cara cek kendara etle yuk simak jelas;hi friend polri knows how to check kendara etle let's see clearly;1
korlantas polri maksimal guna kamera tilang elektronik etle kendara listrik aman jaga acara presidensi g bal sinergi jaga kondusifitas;korlantas polri maximum for electronic electronic ticket camera etle electricity safe maintaining the pre -bal bal sinergi conduct maintain conducting conduct;1
guna etle polres malang tak guna tilang manual;guna etle malang police station is not used for manual tickets;0
korlantas polri pasti tindak tegas kendara copot pelat hindar etle wartabanjar;korlantas polri must be a firm action of kendara removes the hindar etle wartabanjar plate;-1
apresiasi bijak kapolri tilang elektronik suatu bijak preventive punglikorupsi;wise appreciation of the chief of police chief of electronic ticket a wise preventive punglikorupsi;1
polres gresik terap tilang elektronik lama operasi zebra meru tak tilang manual;gresik police station terpor electronic ticket old operation zebra meru not manual ticket;1
etilang sdh laku utk hilang pungli lapang bukan arti tugas ngilang beli empat tetap standby jaga laka lantas atur lalin urai macet kalo ga ada lagi jadi makan gaji buta dong;etilang has been sold to disappear field extortion, not the meaning of the task of disappearing, buy four, still standby, then set the traffic jam if there is no more eating blind salary, please;-1
langgar bisa rekam kamera etle serta denda masyarakat wajib tahu;breakfare can record etle cameras and community fines must know;0
satu lalulintas polres banjar sosialisasi etle;one traffic of the banjar police precinct etle socialization;0
daftar langgar incar tilang elektronik mobile mulai hari;list of mobile electronic ticket authorities starting day;0
sudut motretnya kurang dikittt plat samar tuh kalo plat liat kan sapa tau pake buat etle;the angle of the photo is less dikittt the plate is vague if the plate looks at it;-1
parkir sembarang lima titik kendara bakal derek dandikenakan tilang elektronik via;parking any five points of vehicle will crazy and get electronic tickets via;-1
mobil tilang elektronik polda metro lengkap kecerdasanbuatan;metro police electronic ticket cars complete intelligence;1
kapolri polisi larang laku tilang manual ganti etle;national police chief forbids manual ticket change etle;0
jenis langgar bakal tindak ditlantas riau via etle mobile phone;types of langgar will be acts of ditlantas riau via ethle mobile phone;0
saja siasat kendara motor akal electronik traffic law enforcement etle salah satu ialah copot nomor kendara;only the strategy of the motor vehicle is electronic traffic law enforcement etle one is the removal of the vehicle number;0
anjiiiing kek kena cctv etilang lg dah;anjiiiing kek hit cctv eternilang again;0
sumpah sih lama gue pikir tilang elektronik tuh polisi nilang bayar pake digital payment gituuu jd hindar pungli nominal tilang yg ga sesuai tentu;i swear for a long time i think the electronic ticket is the police, a non -paying paying payment, so i avoid the nominal extortion of the ticket that is not appropriate of course;-1
sosialisasi etle aplikasi smart city banyuasin dulur kito;etle socialization of smart city applications banyuasin dulur kito;1
gin sekarang kata tilang elektronik pake cctv bis yg parkir sembarang kena tilang ga;gin now said electronic ticketing using cctv bus that parked any ticket;0
rencana pasang kamera etle;plans to install camera etle;0
kapolres metro tangerang kota kombes pol zain dwi hadir acara launching etle mobile aplilasi dukung layan publik tempat lapang presisi dit lantas polda metro jaya selasa desember;metro tangerang police chief kombes pol zain dwi attended the launching etle mobile appllation event supporting public services where dit lantas dit lantas metro jaya polda tuesday december;1
tilang manual tilang elektronik hindar polantas tabrak langgar;manual ticket electronic ticket hindar polantas hitrak langgar;0
efek udah pakai etle;the effect of already using etle;0
wkwkwkwk kaya aku kalo mager pake helm pake motor bodong gara abis kena surat etilang terkejud hamba;wkwkwkwk like me if the mager uses a helmet using a bulging motorbike because after being hit;0
yuk sobat polrikita simak mekanisme urus tilang elektronik polda banten;let's friend polyrikita refer to the mechanism for the urus of the banten police electronics ticket;0
ness kabar edar yg kena etilang area unnes gegara gapake helm pas nyari makan beneran ato boongan;ness news that was hit by the eternal area of ​​unnes gapara helmet when looking for a real eating or boongan;1
cocok lokasi etle;suitable etle location;1
